date,month_num,weekday,ai_platform,ai_model_version,active_users,new_users,churned_users,daily_churn_rate,retention_rate,user_id,query_type,input_text,input_text_length,response_tokens,topic_category,user_rating,user_experience_score,session_duration_sec,device_type,language,response_accuracy,response_speed_sec,response_time_category,correction_needed,user_return_frequency,customer_support_interactions,region,query_type_general,query_type_technical
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,b876dab3-f00d-4732-b313-957b04dfacf7,1,Optimize this REST APIs code:,5,236,Code Optimization,4,1.86,44,0,zh,0.8601,0.48,2,0,10,1,Austria,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,46e70920-73fb-42fc-af51-60efb347101f,0,How to implement REST APIs in Python?,7,180,Implementation Help,5,2.26,28,1,zh,0.8844,0.4,2,0,8,2,Slovakia (Slovak Republic),1,0
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,fc5cf6d4-6a7a-4286-a16b-49b5cf25c48a,1,Optimize this REST APIs code:,5,125,Code Optimization,5,2.26,13,1,fr,0.8793,0.58,2,0,7,0,Netherlands Antilles,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,ff818022-c7bc-4665-9cfa-01f7408aedbe,1,Debug this error in neural networks:,6,308,Debugging,4,1.86,59,0,zh,0.8792,0.67,2,0,6,1,Azerbaijan,0,1
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,d6397742-839a-4d60-89ca-e8308b395a10,0,What are the best practices for climate change?,8,279,Best Practices,3,0.55,39,0,en,0.7602,4.92,0,0,1,0,Dominican Republic,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,8eb0896f-26a3-40ce-a617-9c186ba28129,0,Write a blog post about AI ethics,7,419,Content Creation,3,0.55,7,0,fr,0.747,4.54,0,0,8,2,Greenland,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,ff818022-c7bc-4665-9cfa-01f7408aedbe,0,What are the best practices for personal finance?,8,66,Best Practices,5,1.35,22,1,de,0.7261,4.91,0,0,3,2,Korea,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,74565ff6-a13a-4a75-aa75-015579837e43,0,Explain climate change in simple terms,6,296,Education,4,0.95,36,1,en,0.7596,4.69,0,0,1,1,Germany,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,a5c81a2e-4340-4364-aeed-ebff95222aa1,0,Draft a professional email about AI ethics,7,464,Professional Writing,3,0.55,10,0,en,0.7182,4.63,0,1,9,2,Australia,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,5788e13d-a4f3-41ca-83fd-ea27a6542a73,0,Write a blog post about climate change,7,336,Content Creation,5,1.35,31,1,es,0.7226,4.74,0,1,7,1,Bahamas,1,0
2024-05-29,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,b6440822-8ec2-4321-8a73-4c17a7abd4cb,0,Write a blog post about personal finance,7,327,Content Creation,3,0.55,34,2,en,0.7329,4.84,0,0,9,3,Kazakhstan,1,0
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,2f47572e-dfd2-4579-9994-d55551b251a6,1,Explain neural networks algorithm,4,485,Algorithm Explanation,5,2.19,50,1,es,0.9076,0.67,2,0,4,0,Korea,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,3910ecd9-f77f-4271-afb6-b811acdbe84b,1,Debug this error in REST APIs:,6,179,Debugging,5,2.19,34,0,en,0.9019,0.69,2,1,10,2,Guatemala,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,6331b502-a358-4767-9d17-c461a8eecabc,1,Optimize this SQL optimization code:,5,347,Code Optimization,5,2.19,10,1,es,0.8452,0.75,2,0,10,2,Comoros,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,42de6073-bec9-405a-87f4-662a6864e5b1,1,Debug this error in SQL optimization:,6,127,Debugging,5,2.19,37,2,fr,0.9002,0.89,2,1,2,3,French Polynesia,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,833ba253-a1d6-44c1-b608-d5426f7ab115,1,Explain neural networks algorithm,4,483,Algorithm Explanation,5,2.19,30,1,de,0.9058,0.67,2,0,8,1,Swaziland,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,6ab57066-7ff4-405d-8e9a-9b4d4a4fc5d3,1,Explain REST APIs algorithm,4,217,Algorithm Explanation,5,2.19,60,2,en,0.8808,0.67,2,0,7,1,Chile,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,48cc66f9-691f-4744-aecc-8b1d212b0bb8,1,Explain REST APIs algorithm,4,109,Algorithm Explanation,5,2.19,38,0,zh,0.8344,0.92,2,0,8,0,Congo,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,ef307898-61e8-4996-a691-357d7d45ca8d,0,How to implement neural networks in Python?,7,184,Implementation Help,5,2.19,40,1,es,0.8604,0.92,2,0,5,2,Luxembourg,1,0
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,cbba8144-588e-4fa4-a92f-65485db4570b,1,Optimize this neural networks code:,5,472,Code Optimization,5,2.19,33,1,de,0.8696,0.96,2,0,2,1,Turks and Caicos Islands,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,df8c1ff5-84ce-4a33-9121-c95bd7d19b6e,1,Debug this error in neural networks:,6,221,Debugging,5,2.19,53,2,en,0.867,0.81,2,0,2,0,Ghana,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,23b3e467-55a9-45ac-adc8-699f17cfee44,0,How to implement SQL optimization in Python?,7,114,Implementation Help,5,2.19,59,0,es,0.8869,0.9,2,0,6,1,Lithuania,1,0
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,0a7dd3ab-c043-4184-bb7b-43cf1b7f54ea,1,Explain neural networks algorithm,4,359,Algorithm Explanation,4,1.79,13,1,es,0.9161,0.85,2,0,2,0,Monaco,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,21f267f8-2b9a-484c-a6e1-c2aac9abee97,1,Optimize this SQL optimization code:,5,204,Code Optimization,5,2.19,34,0,de,0.865,0.66,2,0,5,0,Liberia,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,e17aa3cc-3ad0-4021-8c87-fc41cfd5a08b,1,Debug this error in SQL optimization:,6,176,Debugging,5,2.19,44,0,zh,0.9116,0.81,2,0,2,2,Thailand,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,d7d431f9-1ee7-4e22-95bf-e8bf4e7d20ac,1,Debug this error in SQL optimization:,6,489,Debugging,5,2.19,58,0,zh,0.8811,0.69,2,0,4,3,Andorra,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,28670c7b-d5dc-488e-80f9-a8715108a6c0,1,Explain neural networks algorithm,4,119,Algorithm Explanation,5,2.19,24,1,zh,0.853,0.94,2,0,9,2,Brunei Darussalam,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,46875a0e-6127-49b5-acc6-948cf3f3c609,1,Debug this error in SQL optimization:,6,167,Debugging,5,2.19,41,0,es,0.9148,0.79,2,0,7,3,French Southern Territories,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,24aa133d-e871-4162-9659-0440a45feb59,1,Debug this error in SQL optimization:,6,110,Debugging,5,2.19,25,1,de,0.8904,0.8,2,0,6,3,Swaziland,0,1
2024-03-26,3,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,0fdb1228-818e-48e8-afd4-3ae05c4625e7,0,How to implement neural networks in Python?,7,82,Implementation Help,5,2.19,15,2,en,0.8502865606485812,0.97,2,0,4,3,Venezuela,1,0
2024-08-05,8,Monday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,beae624c-fad1-4d39-a507-5b7e864781ea,0,Draft a professional email about AI ethics,7,116,Professional Writing,4,1.13,30,1,en,0.773,3.87,0,0,2,2,Algeria,1,0
2024-08-05,8,Monday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,e8c479bb-3076-4cab-a80b-82ae709777b5,0,Explain climate change in simple terms,6,152,Education,4,1.13,21,1,zh,0.8042,4.12,0,0,4,3,Tunisia,1,0
2024-08-05,8,Monday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,c028567c-13b2-4be7-9e43-4ceba3075484,0,Explain personal finance in simple terms,6,482,Education,3,0.73,35,2,es,0.7759,4.1,0,0,5,3,Ghana,1,0
2024-08-05,8,Monday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,e45095c7-e564-4e8d-bed9-25e2b848f1c9,0,Draft a professional email about climate change,7,438,Professional Writing,4,1.13,23,0,zh,0.7767,4.09,0,0,4,2,Austria,1,0
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,6b0ead22-8fec-4a34-862d-c93610303d35,0,How to implement SQL optimization in Python?,7,341,Implementation Help,5,2.02,47,0,es,0.9105,1.5,1,0,10,2,Egypt,1,0
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,8ea3b032-77e6-4b03-929f-fcef73bb7311,1,Optimize this SQL optimization code:,5,137,Code Optimization,4,1.62,22,0,fr,0.8779,1.59,1,0,8,2,Egypt,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,a17b6b76-8d02-4180-b9e3-78e6fc8ed77e,1,Debug this error in SQL optimization:,6,120,Debugging,5,2.02,21,1,zh,0.8763,1.54,1,0,8,2,Germany,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,12497acb-65fa-419c-9da4-8245b2d6ba88,1,Optimize this neural networks code:,5,54,Code Optimization,5,2.02,14,1,zh,0.8534,1.49,1,0,3,2,Vietnam,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,b5548201-46b4-4dd7-ae1f-33284793f973,1,Debug this error in SQL optimization:,6,418,Debugging,5,2.02,59,1,es,0.8205,1.63,1,0,9,1,Congo,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,203de373-7b14-429e-955f-f69925d7b62c,1,Optimize this REST APIs code:,5,232,Code Optimization,5,2.02,52,0,fr,0.8475,1.75,1,0,6,0,Aruba,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,73eed66d-9600-4217-b60f-81e76a416570,1,Debug this error in REST APIs:,6,90,Debugging,5,2.02,24,0,en,0.8502865606485812,1.67,1,1,10,3,Falkland Islands (Malvinas),0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,81b06876-68ca-425d-86da-07f75f8182de,1,Optimize this REST APIs code:,5,264,Code Optimization,5,2.02,16,0,de,0.8527,1.52,1,0,9,0,Western Sahara,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,bc8d6fd3-ac60-4a5e-aad8-31799fc542ef,1,Explain REST APIs algorithm,4,226,Algorithm Explanation,5,2.02,48,1,en,0.8633,1.68,1,0,5,1,China,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,ee09afb0-fd74-466e-950e-6ee060acda6c,1,Explain REST APIs algorithm,4,158,Algorithm Explanation,5,2.02,12,1,en,0.8934,1.56,1,0,1,0,United States Minor Outlying Islands,0,1
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,af12d477-f605-4b3d-b219-a179d4943d9f,0,How to implement SQL optimization in Python?,7,85,Implementation Help,5,2.02,58,0,en,0.8502865606485812,1.79,1,1,2,1,Marshall Islands,1,0
2024-08-23,8,Friday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,386e8af9-4b18-4505-a328-b294e8eabd73,0,How to implement SQL optimization in Python?,7,65,Implementation Help,5,2.02,43,2,de,0.8243,1.53,1,0,5,2,Aruba,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,24e460c6-c922-4f94-826a-9be68ff0d9d9,0,Write a blog post about AI ethics,7,388,Content Creation,4,1,8,1,en,0.8039,4.59,0,0,4,1,Kenya,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,ec38742f-2d2a-44d9-997f-e7e0f1bb1b27,0,Explain personal finance in simple terms,6,123,Education,5,1.4,29,0,es,0.8042,4.7,0,0,3,3,Nauru,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,a3383564-102a-408a-b1b3-b413b4b8003e,0,Explain climate change in simple terms,6,144,Education,3,0.6,25,1,en,0.7961,4.44,0,0,2,3,Bhutan,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,ec8ba1b3-a79b-4697-91c7-8495bc13e65c,0,What are the best practices for personal finance?,8,76,Best Practices,4,1,15,0,en,0.8032,4.61,0,0,6,2,Bolivia,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,a78f6e51-c8a6-49ce-be0d-0cdb712abb02,0,Write a blog post about personal finance,7,226,Content Creation,5,1.4,25,1,zh,0.7312,4.33,0,0,9,2,Guinea-Bissau,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,28b6ffa8-1c33-4876-8432-6c4a115e3700,0,Draft a professional email about personal finance,7,214,Professional Writing,4,1,9,0,zh,0.7407,4.56,0,0,1,2,Serbia,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,244bacbb-c8d8-427f-beed-ba75ad209347,0,Draft a professional email about AI ethics,7,244,Professional Writing,3,0.6,36,1,es,0.8071,4.63,0,0,5,3,Nicaragua,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,135a8005-0e74-4b99-b3ce-4b6d40f2883e,0,Draft a professional email about AI ethics,7,115,Professional Writing,4,1,36,1,es,0.7198,4.48,0,1,8,3,Antarctica (the territory South of 60 deg S),1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,037dcf33-0341-49d2-afa1-efdf21569a3d,0,Draft a professional email about AI ethics,7,350,Professional Writing,5,1.4,6,1,de,0.7642,4.33,0,0,3,3,Falkland Islands (Malvinas),1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,678ca521-051a-4438-864b-097167771ecd,0,Explain climate change in simple terms,6,338,Education,5,1.4,19,2,de,0.804,4.67,0,1,7,0,Korea,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,7769960d-60ab-41fb-b489-51d3c09a1ea6,0,Draft a professional email about climate change,7,212,Professional Writing,5,1.4,6,0,es,0.7484,4.56,0,0,2,3,Senegal,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,6e9729a2-f338-435d-84ff-a13bd1fce816,0,Write a blog post about climate change,7,221,Content Creation,5,1.4,9,1,fr,0.7418,4.48,0,0,1,1,Tanzania,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,58a899db-ee6d-49a6-b3de-6d00eaf61298,0,Draft a professional email about climate change,7,193,Professional Writing,4,1,30,1,fr,0.8502865606485812,4.49,0,0,2,0,Bolivia,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,3acd1faa-9bd4-43e0-8fd2-93758e206b48,0,Draft a professional email about climate change,7,70,Professional Writing,4,1,38,0,de,0.7315,4.59,0,0,10,2,Turkmenistan,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,03c73389-82db-431a-b05c-eecd2cf64531,0,Draft a professional email about personal finance,7,384,Professional Writing,4,1,35,2,zh,0.7593,4.7,0,0,5,2,Jersey,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,a54c16f5-90bc-4dd8-877d-04174e577559,0,Write a blog post about AI ethics,7,466,Content Creation,4,1,16,1,de,0.8078,4.49,0,0,1,3,United Kingdom,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,feedef46-fec7-4f29-966d-15028f4f86fb,0,Write a blog post about personal finance,7,257,Content Creation,4,1,22,0,fr,0.7928,4.47,0,0,2,1,Macao,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,38db6be5-d6a6-42c7-a6bc-7776650489a4,0,What are the best practices for climate change?,8,350,Best Practices,3,0.6,34,0,en,0.8087,4.51,0,0,3,3,South Georgia and the South Sandwich Islands,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,b9aeb91b-ab5d-46d8-8699-635a56616803,0,Draft a professional email about climate change,7,210,Professional Writing,5,1.4,14,0,zh,0.7295,4.64,0,1,3,1,Fiji,1,0
2023-11-15,11,Wednesday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,d37ebfd0-3e2e-48b9-8e64-63d85727016c,0,Draft a professional email about AI ethics,7,117,Professional Writing,4,1,7,0,en,0.726,4.41,0,0,10,2,Australia,1,0
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,9d413f91-f516-4a51-ac78-48d1eaa947d0,0,How to implement neural networks in Python?,7,62,Implementation Help,5,2.18,10,3,de,0.8502865606485812,1.07,2,0,3,2,Christmas Island,1,0
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,b5d99685-0222-4e3e-918a-7b5198ffb31f,1,Debug this error in REST APIs:,6,349,Debugging,5,2.18,57,1,de,0.9858,0.83,2,0,5,1,United Arab Emirates,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,06b30e6f-db42-4ba7-ba44-260fb4d5efb9,0,How to implement SQL optimization in Python?,7,374,Implementation Help,5,2.18,45,0,de,0.9405,0.93,2,1,4,2,Bulgaria,1,0
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,5748e0d9-79b3-49f7-ad09-742c1d041ed7,1,Optimize this SQL optimization code:,5,387,Code Optimization,5,2.18,20,1,zh,0.9104,0.83,2,0,1,1,Wallis and Futuna,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,26393ad7-f366-47f9-b857-d5f3cf1c4e6d,1,Debug this error in SQL optimization:,6,298,Debugging,5,2.18,17,1,de,0.9148,0.76,2,0,3,2,Netherlands Antilles,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,7a8ee8cc-a09f-4db9-a725-3339cf242537,1,Debug this error in neural networks:,6,262,Debugging,5,2.18,56,1,de,0.9133,1.09,2,0,2,1,San Marino,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,3695ce54-f614-42b0-977b-a87670718db3,1,Explain neural networks algorithm,4,324,Algorithm Explanation,5,2.18,18,2,de,0.9009,0.77,2,0,2,1,Guinea,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,931666a1-bee6-44e8-b7fa-27212733e379,1,Debug this error in neural networks:,6,478,Debugging,5,2.18,41,0,zh,0.9183,0.88,2,0,2,0,Nepal,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,a744700e-6d11-46f1-b842-2a08eb38a40f,1,Debug this error in neural networks:,6,315,Debugging,4,1.78,41,0,en,0.9818,1.02,2,0,9,0,Azerbaijan,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,3cd98f2f-46c3-4c69-80d4-bcff88ac5e7e,1,Debug this error in neural networks:,6,232,Debugging,4,1.78,10,1,zh,0.93,1.14,2,0,2,1,Oman,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,af3d20bd-ee88-49b6-b1b1-0411a256faa8,0,How to implement neural networks in Python?,7,354,Implementation Help,5,2.18,36,1,de,0.9899,1.15,2,0,8,2,Liechtenstein,1,0
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,7989401b-c2d9-4d04-93d1-ae1c63b98c78,1,Debug this error in REST APIs:,6,115,Debugging,5,2.18,31,2,fr,0.9552,0.95,2,0,8,1,Belarus,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,cc2d1cf6-f2fa-4205-856d-93d085035e8d,0,How to implement REST APIs in Python?,7,133,Implementation Help,5,2.18,45,1,en,0.9188,1.15,2,0,9,2,South Africa,1,0
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,8e292ae5-5158-4905-ae35-8112f6dcd467,1,Explain REST APIs algorithm,4,281,Algorithm Explanation,5,2.18,32,1,es,0.9208,0.77,2,0,2,2,British Indian Ocean Territory (Chagos Archipelago),0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,b0da8970-c9c7-48b5-9463-95e9039469a4,1,Debug this error in SQL optimization:,6,391,Debugging,5,2.18,59,0,de,0.979,0.83,2,1,2,2,Madagascar,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,9d413f91-f516-4a51-ac78-48d1eaa947d0,1,Explain neural networks algorithm,4,457,Algorithm Explanation,5,2.18,16,0,de,0.9896,1.11,2,0,4,2,India,0,1
2023-11-27,11,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,4ad6160f-1e61-44de-83cd-c908f4ea8ee2,1,Explain REST APIs algorithm,4,486,Algorithm Explanation,4,1.78,26,0,en,0.8963,0.92,2,0,1,1,Sao Tome and Principe,0,1
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,3bbe4593-bdd6-467d-99d1-f29d06dde673,0,What are the best practices for AI ethics?,8,324,Best Practices,3,0.6,38,0,zh,0.7504,4.2,0,0,1,0,Costa Rica,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,fff889cc-2719-4108-8406-17d5b9ec9254,0,Write a blog post about personal finance,7,151,Content Creation,3,0.6,9,0,zh,0.6936,4.54,0,0,5,1,Qatar,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,0d8036f3-4ceb-447f-8e82-ca090131e73e,0,Draft a professional email about climate change,7,103,Professional Writing,5,1.4,31,2,fr,0.7288,4.58,0,0,6,0,Bhutan,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,643eb05a-a3bd-426e-b221-3bf0a13d8122,0,What are the best practices for personal finance?,8,221,Best Practices,4,1,17,0,en,0.7371,4.26,0,0,10,0,Switzerland,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,e978ffac-bbb8-486a-900c-2a116fb698ff,0,Draft a professional email about climate change,7,189,Professional Writing,5,1.4,18,1,de,0.6965,4.34,0,0,8,3,Cote d'Ivoire,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,f1476159-ab00-4bba-89c6-e85770972d96,0,What are the best practices for personal finance?,8,251,Best Practices,3,0.6,31,2,de,0.6778,4.27,0,0,9,2,El Salvador,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,165c1e25-96e2-4437-9f1d-6d8d20416315,0,Explain AI ethics in simple terms,6,362,Education,3,0.6,28,1,en,0.7452,4.38,0,0,10,1,Turks and Caicos Islands,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,a744700e-6d11-46f1-b842-2a08eb38a40f,0,What are the best practices for climate change?,8,153,Best Practices,3,0.6,13,0,fr,0.7375,4.25,0,0,4,3,Algeria,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,9f78445a-b2f0-44d7-83a0-d6449232d7d3,0,Explain personal finance in simple terms,6,180,Education,5,1.4,26,1,es,0.7533,4.42,0,0,4,0,Comoros,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,44f0385c-77be-4f28-8a18-e8158f725246,0,Write a blog post about AI ethics,7,330,Content Creation,4,1,33,1,es,0.7016,4.35,0,0,10,0,Bolivia,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,1a7b867a-1c4c-4c06-afd9-0489624e2698,0,Write a blog post about personal finance,7,169,Content Creation,5,1.4,15,1,zh,0.7229,4.24,0,0,7,1,Guadeloupe,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,f7f2dcc6-9e9f-403d-bb50-43ae762e0c44,0,Draft a professional email about climate change,7,55,Professional Writing,3,0.6,16,1,de,0.7287,4.47,0,0,7,3,Brazil,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,93826eee-4939-4804-8266-9b487313fc23,0,Draft a professional email about AI ethics,7,150,Professional Writing,4,1,37,1,zh,0.6785,4.27,0,0,7,0,Netherlands Antilles,1,0
